"management","node_id","taxon","abun","services","type","body_size","weight","output"
"M",353,"Aphid",2010187.234,"Crop damage","D",0.5,1005093.617,"-"
"M",367,"Aphid",68541441.2537907,"Crop damage","D",0.5,34270720.6268953,"-"
"M",352,"Aphid",2041813.77789439,"Crop damage","D",0.5,1020906.8889472,"-"
"M",358,"Aphid",135562.72063,"Crop damage","D",0.5,67781.360315,"-"
"M",361,"Aphid",29805715.9518503,"Crop damage","D",0.5,14902857.9759252,"-"
"M",355,"Aphid",691809.986031787,"Crop damage","D",0.5,345904.993015894,"-"
"M",348,"Aphid",453720.640720724,"Crop damage","D",0.5,226860.320360362,"-"
"M",499,"Seed-feeding bird",44.7444932371667,"Crop damage","D",1,44.7444932371667,"-"
"M",500,"Seed-feeding bird",387.288907462868,"Crop damage","D",1,387.288907462868,"-"
"M",501,"Seed-feeding bird",37.8155046948,"Crop damage","D",1,37.8155046948,"-"
"M",502,"Seed-feeding bird",917.528992818401,"Crop damage","D",1,917.528992818401,"-"
"M",503,"Seed-feeding bird",116.585565296495,"Crop damage","D",1,116.585565296495,"-"
"M",504,"Seed-feeding bird",401.241913733054,"Crop damage","D",1,401.241913733054,"-"
"M",505,"Seed-feeding bird",949.817098554307,"Crop damage","D",1,949.817098554307,"-"
"M",506,"Seed-feeding bird",184.496273660175,"Crop damage","D",1,184.496273660175,"-"
"M",507,"Seed-feeding bird",125.350451254496,"Crop damage","D",1,125.350451254496,"-"
"M",508,"Seed-feeding bird",151.889860895372,"Crop damage","D",1,151.889860895372,"-"
"M",509,"Seed-feeding bird",9.794077433,"Crop damage","D",1,9.794077433,"-"
"M",349,"Aphid",760795.4414696,"Crop damage","D",0.5,380397.7207348,"-"
"M",497,"Seed-feeding insect",2056.554115,"Crop damage","D",0.5,1028.2770575,"-"
"M",366,"Aphid",96708787.9868831,"Crop damage","D",0.5,48354393.9934415,"-"
"M",359,"Aphid",194925.83277,"Crop damage","D",0.5,97462.916385,"-"
"M",489,"Seed-feeding insect",8217.544493,"Crop damage","D",0.5,4108.7722465,"-"
"SI",362,"Aphid",38666375.1654647,"Crop damage","D",0.5,19333187.5827323,"-"
"SI",347,"Aphid",119828251.594562,"Crop damage","D",0.5,59914125.797281,"-"
"SI",365,"Aphid",1208134.32073556,"Crop damage","D",0.5,604067.160367781,"-"
"SI",345,"Aphid",6681751.03103,"Crop damage","D",0.5,3340875.515515,"-"
"SI",341,"Aphid",302221.090501124,"Crop damage","D",0.5,151110.545250562,"-"
"SI",488,"Seed-feeding insect",461637.601848242,"Crop damage","D",0.5,230818.800924121,"-"
"SI",486,"Seed-feeding insect",86721.437741,"Crop damage","D",0.5,43360.7188705,"-"
"SI",487,"Seed-feeding insect",126651.8088,"Crop damage","D",0.5,63325.9044,"-"
"SI",490,"Seed-feeding insect",462808.59965,"Crop damage","D",0.5,231404.299825,"-"
"SI",368,"Aphid",322635.86116,"Crop damage","D",0.5,161317.93058,"-"
"SI",364,"Aphid",60494.223967,"Crop damage","D",0.5,30247.1119835,"-"
"SI",482,"Seed-feeding insect",65740.35594,"Crop damage","D",0.5,32870.17797,"-"
"SI",496,"Seed-feeding insect",41087.72246,"Crop damage","D",0.5,20543.86123,"-"
"SI",353,"Aphid",2010187.234,"Crop damage","D",0.5,1005093.617,"-"
"SI",367,"Aphid",69283048.6264654,"Crop damage","D",0.5,34641524.3132327,"-"
"SI",352,"Aphid",2053876.35714847,"Crop damage","D",0.5,1026938.17857423,"-"
"SI",358,"Aphid",135562.72063,"Crop damage","D",0.5,67781.360315,"-"
"SI",361,"Aphid",28093206.0011864,"Crop damage","D",0.5,14046603.0005932,"-"
"SI",355,"Aphid",695670.011394187,"Crop damage","D",0.5,347835.005697094,"-"
"SI",348,"Aphid",476880.792895124,"Crop damage","D",0.5,238440.396447562,"-"
"SI",512,"Seed-feeding rodent",534.996915751,"Crop damage","D",1,534.996915751,"-"
"SI",499,"Seed-feeding bird",38.5010755761667,"Crop damage","D",1,38.5010755761667,"-"
"SI",500,"Seed-feeding bird",339.165503640596,"Crop damage","D",1,339.165503640596,"-"
"SI",501,"Seed-feeding bird",32.4132897384,"Crop damage","D",1,32.4132897384,"-"
"SI",502,"Seed-feeding bird",803.799660657032,"Crop damage","D",1,803.799660657032,"-"
"SI",503,"Seed-feeding bird",101.996852003656,"Crop damage","D",1,101.996852003656,"-"
"SI",504,"Seed-feeding bird",351.384749551691,"Crop damage","D",1,351.384749551691,"-"
"SI",505,"Seed-feeding bird",832.085598907395,"Crop damage","D",1,832.085598907395,"-"
"SI",506,"Seed-feeding bird",161.571298247849,"Crop damage","D",1,161.571298247849,"-"
"SI",507,"Seed-feeding bird",109.664960603667,"Crop damage","D",1,109.664960603667,"-"
"SI",508,"Seed-feeding bird",133.01646439078,"Crop damage","D",1,133.01646439078,"-"
"SI",509,"Seed-feeding bird",8.394923514,"Crop damage","D",1,8.394923514,"-"
"SI",366,"Aphid",96713613.0185856,"Crop damage","D",0.5,48356806.5092928,"-"
"SI",359,"Aphid",194925.83277,"Crop damage","D",0.5,97462.916385,"-"
"SI",349,"Aphid",8217.544493,"Crop damage","D",0.5,4108.7722465,"-"
"SI",489,"Seed-feeding insect",8217.544493,"Crop damage","D",0.5,4108.7722465,"-"
"I",362,"Aphid",38669270.1844862,"Crop damage","D",0.5,19334635.0922431,"-"
"I",347,"Aphid",119828251.594562,"Crop damage","D",0.5,59914125.797281,"-"
"I",365,"Aphid",1209099.32707607,"Crop damage","D",0.5,604549.663538035,"-"
"I",345,"Aphid",6681751.03103,"Crop damage","D",0.5,3340875.515515,"-"
"I",341,"Aphid",304151.103182141,"Crop damage","D",0.5,152075.551591071,"-"
"I",488,"Seed-feeding insect",503954.561181938,"Crop damage","D",0.5,251977.280590969,"-"
"I",486,"Seed-feeding insect",86721.437741,"Crop damage","D",0.5,43360.7188705,"-"
"I",487,"Seed-feeding insect",126651.8088,"Crop damage","D",0.5,63325.9044,"-"
"I",490,"Seed-feeding insect",462808.59965,"Crop damage","D",0.5,231404.299825,"-"
"I",368,"Aphid",322635.86116,"Crop damage","D",0.5,161317.93058,"-"
"I",364,"Aphid",60494.223967,"Crop damage","D",0.5,30247.1119835,"-"
"I",482,"Seed-feeding insect",65740.35594,"Crop damage","D",0.5,32870.17797,"-"
"I",496,"Seed-feeding insect",41087.72246,"Crop damage","D",0.5,20543.86123,"-"
"I",353,"Aphid",2010187.234,"Crop damage","D",0.5,1005093.617,"-"
"I",367,"Aphid",70766263.3718149,"Crop damage","D",0.5,35383131.6859074,"-"
"I",352,"Aphid",2078001.51565663,"Crop damage","D",0.5,1039000.75782832,"-"
"I",358,"Aphid",135562.72063,"Crop damage","D",0.5,67781.360315,"-"
"I",361,"Aphid",28175714.0432985,"Crop damage","D",0.5,14087857.0216493,"-"
"I",355,"Aphid",703390.062118987,"Crop damage","D",0.5,351695.031059494,"-"
"I",348,"Aphid",523201.097243924,"Crop damage","D",0.5,261600.548621962,"-"
"I",512,"Seed-feeding rodent",534.996915751,"Crop damage","D",1,534.996915751,"-"
"I",499,"Seed-feeding bird",33.3964572965331,"Crop damage","D",1,33.3964572965331,"-"
"I",500,"Seed-feeding bird",295.871385061052,"Crop damage","D",1,295.871385061052,"-"
"I",501,"Seed-feeding bird",27.011074782,"Crop damage","D",1,27.011074782,"-"
"I",502,"Seed-feeding bird",701.483307251293,"Crop damage","D",1,701.483307251293,"-"
"I",503,"Seed-feeding bird",88.8721469109795,"Crop damage","D",1,88.8721469109795,"-"
"I",504,"Seed-feeding bird",306.530857127965,"Crop damage","D",1,306.530857127965,"-"
"I",505,"Seed-feeding bird",726.168703978571,"Crop damage","D",1,726.168703978571,"-"
"I",506,"Seed-feeding bird",140.946892551196,"Crop damage","D",1,140.946892551196,"-"
"I",507,"Seed-feeding bird",95.5535420780096,"Crop damage","D",1,95.5535420780096,"-"
"I",508,"Seed-feeding bird",116.037053098798,"Crop damage","D",1,116.037053098798,"-"
"I",509,"Seed-feeding bird",6.995769595,"Crop damage","D",1,6.995769595,"-"
"I",366,"Aphid",96723263.0819907,"Crop damage","D",0.5,48361631.5409954,"-"
"I",359,"Aphid",194925.83277,"Crop damage","D",0.5,97462.916385,"-"
"I",349,"Aphid",8217.544493,"Crop damage","D",0.5,4108.7722465,"-"
"I",489,"Seed-feeding insect",8217.544493,"Crop damage","D",0.5,4108.7722465,"-"
"E",380,"Secondary aphid parasitoid",282081.0219198,"Pest control","D",1,282081.0219198,"+"
"E",381,"Secondary aphid parasitoid",406322.13127378,"Pest control","D",1,406322.13127378,"+"
"E",372,"Primary aphid parasitoid",74955.2685864,"Pest control","D",1,74955.2685864,"+"
"E",371,"Primary aphid parasitoid",25471.4343664,"Pest control","D",1,25471.4343664,"+"
"E",382,"Secondary aphid parasitoid",85584.39979013,"Pest control","D",1,85584.39979013,"+"
"E",378,"Primary aphid parasitoid",131297.608033,"Pest control","D",1,131297.608033,"+"
"E",373,"Primary aphid parasitoid",105718.092206,"Pest control","D",1,105718.092206,"+"
"E",369,"Primary aphid parasitoid",271995.9307048,"Pest control","D",1,271995.9307048,"+"
"E",385,"Secondary aphid parasitoid",412268.2922839,"Pest control","D",1,412268.2922839,"+"
"E",384,"Secondary aphid parasitoid",50697.6764217,"Pest control","D",1,50697.6764217,"+"
"E",374,"Primary aphid parasitoid",116404.88156019,"Pest control","D",1,116404.88156019,"+"
"E",376,"Primary aphid parasitoid",9396.2241569,"Pest control","D",1,9396.2241569,"+"
"E",449,"Leaf-miner parasitoid",1407293.77583421,"Pest control","D",1,1407293.77583421,"+"
"E",442,"Leaf-miner parasitoid",363869.13662567,"Pest control","D",1,363869.13662567,"+"
"E",426,"Leaf-miner parasitoid",54846.52986938,"Pest control","D",1,54846.52986938,"+"
"E",471,"Leaf-miner parasitoid",63605.3402988,"Pest control","D",1,63605.3402988,"+"
"E",474,"Leaf-miner parasitoid",769317.62428469,"Pest control","D",1,769317.62428469,"+"
"E",425,"Leaf-miner parasitoid",29414.5561699,"Pest control","D",1,29414.5561699,"+"
"E",443,"Leaf-miner parasitoid",372202.58759452,"Pest control","D",1,372202.58759452,"+"
"E",473,"Leaf-miner parasitoid",73872.45433726,"Pest control","D",1,73872.45433726,"+"
"E",416,"Leaf-miner parasitoid",20132.74463519,"Pest control","D",1,20132.74463519,"+"
"E",421,"Leaf-miner parasitoid",18722.955721,"Pest control","D",1,18722.955721,"+"
"E",475,"Leaf-miner parasitoid",132665.56187,"Pest control","D",1,132665.56187,"+"
"E",441,"Leaf-miner parasitoid",83935.109091,"Pest control","D",1,83935.109091,"+"
"E",451,"Leaf-miner parasitoid",89505.47104923,"Pest control","D",1,89505.47104923,"+"
"E",419,"Leaf-miner parasitoid",204894.91080398,"Pest control","D",1,204894.91080398,"+"
"E",414,"Leaf-miner parasitoid",20452.270927,"Pest control","D",1,20452.270927,"+"
"E",467,"Leaf-miner parasitoid",13160.123724,"Pest control","D",1,13160.123724,"+"
"E",439,"Leaf-miner parasitoid",136836.54200275,"Pest control","D",1,136836.54200275,"+"
"E",429,"Leaf-miner parasitoid",98995.69746401,"Pest control","D",1,98995.69746401,"+"
"E",459,"Leaf-miner parasitoid",44588.73875879,"Pest control","D",1,44588.73875879,"+"
"E",462,"Leaf-miner parasitoid",4002.116272,"Pest control","D",1,4002.116272,"+"
"E",444,"Leaf-miner parasitoid",16008.465088,"Pest control","D",1,16008.465088,"+"
"E",423,"Leaf-miner parasitoid",4002.116272,"Pest control","D",1,4002.116272,"+"
"E",433,"Leaf-miner parasitoid",6130.92682972,"Pest control","D",1,6130.92682972,"+"
"E",461,"Leaf-miner parasitoid",148143.80056657,"Pest control","D",1,148143.80056657,"+"
"E",437,"Leaf-miner parasitoid",115895.02114145,"Pest control","D",1,115895.02114145,"+"
"E",445,"Leaf-miner parasitoid",28316.7883993,"Pest control","D",1,28316.7883993,"+"
"E",393,"Leaf-miner parasitoid",22521.51747768,"Pest control","D",1,22521.51747768,"+"
"E",401,"Leaf-miner parasitoid",9973.831805,"Pest control","D",1,9973.831805,"+"
"E",469,"Leaf-miner parasitoid",17434.562061,"Pest control","D",1,17434.562061,"+"
"E",434,"Leaf-miner parasitoid",19092.5325369,"Pest control","D",1,19092.5325369,"+"
"E",405,"Leaf-miner parasitoid",44526.25269438,"Pest control","D",1,44526.25269438,"+"
"E",398,"Leaf-miner parasitoid",6580.061862,"Pest control","D",1,6580.061862,"+"
"E",394,"Leaf-miner parasitoid",14915.1369141,"Pest control","D",1,14915.1369141,"+"
"E",430,"Leaf-miner parasitoid",85634.67569273,"Pest control","D",1,85634.67569273,"+"
"E",499,"Seed-feeding bird",56.190758949,"Pest control","D",1,56.190758949,"+"
"E",501,"Seed-feeding bird",48.6199346076,"Pest control","D",1,48.6199346076,"+"
"E",502,"Seed-feeding bird",1149.780858796,"Pest control","D",1,1149.780858796,"+"
"E",507,"Seed-feeding bird",155.336064984,"Pest control","D",1,155.336064984,"+"
"E",508,"Seed-feeding bird",189.4064996018,"Pest control","D",1,189.4064996018,"+"
"E",509,"Seed-feeding bird",65.092362967,"Pest control","D",1,65.092362967,"+"
"E",456,"Leaf-miner parasitoid",3855.7453377,"Pest control","D",1,3855.7453377,"+"
"E",450,"Leaf-miner parasitoid",1687.56176038,"Pest control","D",1,1687.56176038,"+"
"E",466,"Leaf-miner parasitoid",8516.1515987,"Pest control","D",1,8516.1515987,"+"
"E",458,"Leaf-miner parasitoid",1542.415586,"Pest control","D",1,1542.415586,"+"
"E",455,"Leaf-miner parasitoid",1906.38165128,"Pest control","D",1,1906.38165128,"+"
"E",465,"Leaf-miner parasitoid",27896.80492725,"Pest control","D",1,27896.80492725,"+"
"E",427,"Leaf-miner parasitoid",3830.9858608,"Pest control","D",1,3830.9858608,"+"
"E",440,"Leaf-miner parasitoid",9422.53433874,"Pest control","D",1,9422.53433874,"+"
"E",457,"Leaf-miner parasitoid",1542.415586,"Pest control","D",1,1542.415586,"+"
"E",411,"Leaf-miner parasitoid",1542.415586,"Pest control","D",1,1542.415586,"+"
"E",534,"Insect seed-feeder parasitoid",2056.5541155,"Pest control","D",1,2056.5541155,"+"
"E",538,"Insect seed-feeder parasitoid",399544.58568,"Pest control","D",1,399544.58568,"+"
"E",544,"Insect seed-feeder parasitoid",41401.6063059,"Pest control","D",1,41401.6063059,"+"
"E",546,"Insect seed-feeder parasitoid",92458.21551,"Pest control","D",1,92458.21551,"+"
"E",547,"Insect seed-feeder parasitoid",76075.158325,"Pest control","D",1,76075.158325,"+"
"E",468,"Leaf-miner parasitoid",21602.210273,"Pest control","D",1,21602.210273,"+"
"E",400,"Leaf-miner parasitoid",32226.923902,"Pest control","D",1,32226.923902,"+"
"E",452,"Leaf-miner parasitoid",729.3996364,"Pest control","D",1,729.3996364,"+"
"E",403,"Leaf-miner parasitoid",771.1099173,"Pest control","D",1,771.1099173,"+"
"E",408,"Leaf-miner parasitoid",9581.0402789,"Pest control","D",1,9581.0402789,"+"
"E",391,"Leaf-miner parasitoid",989.9298082,"Pest control","D",1,989.9298082,"+"
"E",448,"Leaf-miner parasitoid",218.8198909,"Pest control","D",1,218.8198909,"+"
"E",479,"Leaf-miner parasitoid",218.8198909,"Pest control","D",1,218.8198909,"+"
"E",438,"Leaf-miner parasitoid",218.8198909,"Pest control","D",1,218.8198909,"+"
"E",413,"Leaf-miner parasitoid",218.8198909,"Pest control","D",1,218.8198909,"+"
"E",428,"Leaf-miner parasitoid",2313.7022205,"Pest control","D",1,2313.7022205,"+"
"E",412,"Leaf-miner parasitoid",656.4596727,"Pest control","D",1,656.4596727,"+"
"E",395,"Leaf-miner parasitoid",18999.68797599,"Pest control","D",1,18999.68797599,"+"
"E",392,"Leaf-miner parasitoid",729.3996364,"Pest control","D",1,729.3996364,"+"
"E",388,"Leaf-miner parasitoid",1530.63860697,"Pest control","D",1,1530.63860697,"+"
"E",397,"Leaf-miner parasitoid",583.5197092,"Pest control","D",1,583.5197092,"+"
"E",447,"Leaf-miner parasitoid",583.5197092,"Pest control","D",1,583.5197092,"+"
"E",463,"Leaf-miner parasitoid",106551.0198296,"Pest control","D",1,106551.0198296,"+"
"E",541,"Insect seed-feeder parasitoid",1167.0394183,"Pest control","D",1,1167.0394183,"+"
"E",383,"Secondary aphid parasitoid",72.57308719,"Pest control","D",1,72.57308719,"+"
"E",470,"Leaf-miner parasitoid",1915.1298017,"Pest control","D",1,1915.1298017,"+"
"E",415,"Leaf-miner parasitoid",99533.69265268,"Pest control","D",1,99533.69265268,"+"
"E",460,"Leaf-miner parasitoid",57343.01466477,"Pest control","D",1,57343.01466477,"+"
"E",436,"Leaf-miner parasitoid",72.57308719,"Pest control","D",1,72.57308719,"+"
"E",407,"Leaf-miner parasitoid",96.76411626,"Pest control","D",1,96.76411626,"+"
"E",409,"Leaf-miner parasitoid",96.76411626,"Pest control","D",1,96.76411626,"+"
"E",404,"Leaf-miner parasitoid",96.76411626,"Pest control","D",1,96.76411626,"+"
"E",410,"Leaf-miner parasitoid",96.76411626,"Pest control","D",1,96.76411626,"+"
"E",375,"Primary aphid parasitoid",6721.580441,"Pest control","D",1,6721.580441,"+"
"E",377,"Primary aphid parasitoid",12326.31674,"Pest control","D",1,12326.31674,"+"
"E",454,"Leaf-miner parasitoid",6163.158369,"Pest control","D",1,6163.158369,"+"
"E",446,"Leaf-miner parasitoid",49305.266958,"Pest control","D",1,49305.266958,"+"
"E",540,"Insect seed-feeder parasitoid",24652.63348,"Pest control","D",1,24652.63348,"+"
"E",370,"Primary aphid parasitoid",552.2900264,"Pest control","D",1,552.2900264,"+"
"E",386,"Secondary aphid parasitoid",552.2900264,"Pest control","D",1,552.2900264,"+"
"E",417,"Leaf-miner parasitoid",552.2900264,"Pest control","D",1,552.2900264,"+"
"E",396,"Leaf-miner parasitoid",552.2900264,"Pest control","D",1,552.2900264,"+"
"E",422,"Leaf-miner parasitoid",552.2900264,"Pest control","D",1,552.2900264,"+"
"E",435,"Leaf-miner parasitoid",1656.8700792,"Pest control","D",1,1656.8700792,"+"
"E",478,"Leaf-miner parasitoid",552.2900264,"Pest control","D",1,552.2900264,"+"
"E",399,"Leaf-miner parasitoid",552.2900264,"Pest control","D",1,552.2900264,"+"
"E",531,"Insect seed-feeder parasitoid",1104.58005275,"Pest control","D",1,1104.58005275,"+"
"E",532,"Insect seed-feeder parasitoid",1104.58005274,"Pest control","D",1,1104.58005274,"+"
"E",533,"Insect seed-feeder parasitoid",552.290026433,"Pest control","D",1,552.290026433,"+"
"E",535,"Insect seed-feeder parasitoid",3313.7401588,"Pest control","D",1,3313.7401588,"+"
"E",536,"Insect seed-feeder parasitoid",552.290026433,"Pest control","D",1,552.290026433,"+"
"E",537,"Insect seed-feeder parasitoid",552.290026433,"Pest control","D",1,552.290026433,"+"
"E",539,"Insect seed-feeder parasitoid",1104.5800527,"Pest control","D",1,1104.5800527,"+"
"E",542,"Insect seed-feeder parasitoid",1104.5800528,"Pest control","D",1,1104.5800528,"+"
"E",543,"Insect seed-feeder parasitoid",1656.870079,"Pest control","D",1,1656.870079,"+"
"E",545,"Insect seed-feeder parasitoid",2209.16010546,"Pest control","D",1,2209.16010546,"+"
"E",406,"Leaf-miner parasitoid",6391.388622,"Pest control","D",1,6391.388622,"+"
"E",379,"Primary aphid parasitoid",1657.2425478,"Pest control","D",1,1657.2425478,"+"
"E",418,"Leaf-miner parasitoid",3314.485096,"Pest control","D",1,3314.485096,"+"
"E",402,"Leaf-miner parasitoid",3314.485096,"Pest control","D",1,3314.485096,"+"
"E",453,"Leaf-miner parasitoid",828.6212739,"Pest control","D",1,828.6212739,"+"
"E",420,"Leaf-miner parasitoid",828.6212739,"Pest control","D",1,828.6212739,"+"
"E",464,"Leaf-miner parasitoid",828.6212739,"Pest control","D",1,828.6212739,"+"
"E",472,"Leaf-miner parasitoid",1657.2425478,"Pest control","D",1,1657.2425478,"+"
"E",477,"Leaf-miner parasitoid",828.6212739,"Pest control","D",1,828.6212739,"+"
"E",432,"Leaf-miner parasitoid",128741.66736,"Pest control","D",1,128741.66736,"+"
"E",476,"Leaf-miner parasitoid",272267.44928,"Pest control","D",1,272267.44928,"+"
"E",424,"Leaf-miner parasitoid",93502.4532,"Pest control","D",1,93502.4532,"+"
"E",431,"Leaf-miner parasitoid",530438.71796,"Pest control","D",1,530438.71796,"+"
"E",390,"Leaf-miner parasitoid",100611.8928,"Pest control","D",1,100611.8928,"+"
"E",389,"Leaf-miner parasitoid",100611.8928,"Pest control","D",1,100611.8928,"+"
"E",387,"Leaf-miner parasitoid",11294.73435,"Pest control","D",1,11294.73435,"+"
"SE",380,"Secondary aphid parasitoid",283865.063033579,"Pest control","D",1,283865.063033579,"+"
"SE",381,"Secondary aphid parasitoid",374289.30974258,"Pest control","D",1,374289.30974258,"+"
"SE",372,"Primary aphid parasitoid",74402.97856,"Pest control","D",1,74402.97856,"+"
"SE",371,"Primary aphid parasitoid",24919.14434,"Pest control","D",1,24919.14434,"+"
"SE",382,"Secondary aphid parasitoid",85032.10976373,"Pest control","D",1,85032.10976373,"+"
"SE",378,"Primary aphid parasitoid",131297.608033,"Pest control","D",1,131297.608033,"+"
"SE",373,"Primary aphid parasitoid",102128.2070344,"Pest control","D",1,102128.2070344,"+"
"SE",369,"Primary aphid parasitoid",272725.049758653,"Pest control","D",1,272725.049758653,"+"
"SE",385,"Secondary aphid parasitoid",411163.7122311,"Pest control","D",1,411163.7122311,"+"
"SE",384,"Secondary aphid parasitoid",44346.1548838,"Pest control","D",1,44346.1548838,"+"
"SE",374,"Primary aphid parasitoid",114748.01148099,"Pest control","D",1,114748.01148099,"+"
"SE",376,"Primary aphid parasitoid",8567.602883,"Pest control","D",1,8567.602883,"+"
"SE",449,"Leaf-miner parasitoid",1454441.42776955,"Pest control","D",1,1454441.42776955,"+"
"SE",442,"Leaf-miner parasitoid",365082.848807342,"Pest control","D",1,365082.848807342,"+"
"SE",426,"Leaf-miner parasitoid",54294.23984298,"Pest control","D",1,54294.23984298,"+"
"SE",471,"Leaf-miner parasitoid",62500.760246,"Pest control","D",1,62500.760246,"+"
"SE",474,"Leaf-miner parasitoid",841154.922932274,"Pest control","D",1,841154.922932274,"+"
"SE",425,"Leaf-miner parasitoid",26100.0710739,"Pest control","D",1,26100.0710739,"+"
"SE",443,"Leaf-miner parasitoid",380108.443011288,"Pest control","D",1,380108.443011288,"+"
"SE",473,"Leaf-miner parasitoid",71386.96298436,"Pest control","D",1,71386.96298436,"+"
"SE",416,"Leaf-miner parasitoid",20132.74463519,"Pest control","D",1,20132.74463519,"+"
"SE",421,"Leaf-miner parasitoid",18722.955721,"Pest control","D",1,18722.955721,"+"
"SE",475,"Leaf-miner parasitoid",60807.848552932,"Pest control","D",1,60807.848552932,"+"
"SE",441,"Leaf-miner parasitoid",86562.072828088,"Pest control","D",1,86562.072828088,"+"
"SE",451,"Leaf-miner parasitoid",92273.907170306,"Pest control","D",1,92273.907170306,"+"
"SE",419,"Leaf-miner parasitoid",205312.714435468,"Pest control","D",1,205312.714435468,"+"
"SE",414,"Leaf-miner parasitoid",20452.270927,"Pest control","D",1,20452.270927,"+"
"SE",467,"Leaf-miner parasitoid",13160.123724,"Pest control","D",1,13160.123724,"+"
"SE",439,"Leaf-miner parasitoid",95756.224971282,"Pest control","D",1,95756.224971282,"+"
"SE",429,"Leaf-miner parasitoid",94061.736233926,"Pest control","D",1,94061.736233926,"+"
"SE",459,"Leaf-miner parasitoid",44902.091482406,"Pest control","D",1,44902.091482406,"+"
"SE",462,"Leaf-miner parasitoid",4002.116272,"Pest control","D",1,4002.116272,"+"
"SE",444,"Leaf-miner parasitoid",16008.465088,"Pest control","D",1,16008.465088,"+"
"SE",423,"Leaf-miner parasitoid",4002.116272,"Pest control","D",1,4002.116272,"+"
"SE",433,"Leaf-miner parasitoid",6130.92682972,"Pest control","D",1,6130.92682972,"+"
"SE",461,"Leaf-miner parasitoid",151882.330345534,"Pest control","D",1,151882.330345534,"+"
"SE",437,"Leaf-miner parasitoid",93709.389428914,"Pest control","D",1,93709.389428914,"+"
"SE",445,"Leaf-miner parasitoid",13993.2410596,"Pest control","D",1,13993.2410596,"+"
"SE",393,"Leaf-miner parasitoid",21969.22745128,"Pest control","D",1,21969.22745128,"+"
"SE",401,"Leaf-miner parasitoid",9973.831805,"Pest control","D",1,9973.831805,"+"
"SE",469,"Leaf-miner parasitoid",17434.562061,"Pest control","D",1,17434.562061,"+"
"SE",434,"Leaf-miner parasitoid",4177.3496051,"Pest control","D",1,4177.3496051,"+"
"SE",405,"Leaf-miner parasitoid",44526.25269438,"Pest control","D",1,44526.25269438,"+"
"SE",398,"Leaf-miner parasitoid",6580.061862,"Pest control","D",1,6580.061862,"+"
"SE",394,"Leaf-miner parasitoid",3290.030931,"Pest control","D",1,3290.030931,"+"
"SE",430,"Leaf-miner parasitoid",86611.382871094,"Pest control","D",1,86611.382871094,"+"
"SE",499,"Seed-feeding bird",56.190758949,"Pest control","D",1,56.190758949,"+"
"SE",501,"Seed-feeding bird",48.6199346076,"Pest control","D",1,48.6199346076,"+"
"SE",502,"Seed-feeding bird",1144.70174641998,"Pest control","D",1,1144.70174641998,"+"
"SE",507,"Seed-feeding bird",156.992983010496,"Pest control","D",1,156.992983010496,"+"
"SE",508,"Seed-feeding bird",189.963394043572,"Pest control","D",1,189.963394043572,"+"
"SE",509,"Seed-feeding bird",12.592385271,"Pest control","D",1,12.592385271,"+"
"SE",456,"Leaf-miner parasitoid",2198.8752587,"Pest control","D",1,2198.8752587,"+"
"SE",450,"Leaf-miner parasitoid",1687.56176038,"Pest control","D",1,1687.56176038,"+"
"SE",466,"Leaf-miner parasitoid",7963.8615723,"Pest control","D",1,7963.8615723,"+"
"SE",458,"Leaf-miner parasitoid",1542.415586,"Pest control","D",1,1542.415586,"+"
"SE",455,"Leaf-miner parasitoid",1906.38165128,"Pest control","D",1,1906.38165128,"+"
"SE",465,"Leaf-miner parasitoid",2368.21246215,"Pest control","D",1,2368.21246215,"+"
"SE",427,"Leaf-miner parasitoid",3830.9858608,"Pest control","D",1,3830.9858608,"+"
"SE",440,"Leaf-miner parasitoid",8317.95428594,"Pest control","D",1,8317.95428594,"+"
"SE",457,"Leaf-miner parasitoid",1542.415586,"Pest control","D",1,1542.415586,"+"
"SE",411,"Leaf-miner parasitoid",1542.415586,"Pest control","D",1,1542.415586,"+"
"SE",534,"Insect seed-feeder parasitoid",2056.5541155,"Pest control","D",1,2056.5541155,"+"
"SE",538,"Insect seed-feeder parasitoid",404798.513154176,"Pest control","D",1,404798.513154176,"+"
"SE",544,"Insect seed-feeder parasitoid",24832.905513,"Pest control","D",1,24832.905513,"+"
"SE",546,"Insect seed-feeder parasitoid",92458.21551,"Pest control","D",1,92458.21551,"+"
"SE",547,"Insect seed-feeder parasitoid",76075.158325,"Pest control","D",1,76075.158325,"+"
"SE",468,"Leaf-miner parasitoid",23572.433075816,"Pest control","D",1,23572.433075816,"+"
"SE",400,"Leaf-miner parasitoid",34853.887639088,"Pest control","D",1,34853.887639088,"+"
"SE",452,"Leaf-miner parasitoid",729.3996364,"Pest control","D",1,729.3996364,"+"
"SE",403,"Leaf-miner parasitoid",218.8198909,"Pest control","D",1,218.8198909,"+"
"SE",408,"Leaf-miner parasitoid",6819.6180417,"Pest control","D",1,6819.6180417,"+"
"SE",391,"Leaf-miner parasitoid",437.6397818,"Pest control","D",1,437.6397818,"+"
"SE",448,"Leaf-miner parasitoid",218.8198909,"Pest control","D",1,218.8198909,"+"
"SE",479,"Leaf-miner parasitoid",218.8198909,"Pest control","D",1,218.8198909,"+"
"SE",438,"Leaf-miner parasitoid",218.8198909,"Pest control","D",1,218.8198909,"+"
