lower,upper,weight
01PLANT.Knotgrass sp,08BIRD.Emberiza citrinella,0.002784
01PLANT.Lesser Stitchwort,08BIRD.Emberiza citrinella,0.0959
01PLANT.Lesser Stitchwort,08BIRD.Emberiza citrinella,0.0959
01PLANT.Oak,08BIRD.Emberiza citrinella,0.086298167
01PLANT.Oak,08BIRD.Emberiza citrinella,0.086298167
01PLANT.Oak,08BIRD.Emberiza citrinella,0.086298167
01PLANT.Oak,08BIRD.Emberiza citrinella,0.086298167
01PLANT.Persicaria sp,08BIRD.Emberiza citrinella,0.585918986
01PLANT.Persicaria sp,08BIRD.Emberiza citrinella,0.585918986
01PLANT.Persicaria sp,08BIRD.Emberiza citrinella,0.585918986
01PLANT.Persicaria sp,08BIRD.Emberiza citrinella,0.585918986
01PLANT.Red Campion,08BIRD.Emberiza citrinella,0.05399
01PLANT.Red Campion,08BIRD.Emberiza citrinella,0.05399
01PLANT.Red Dead-nettle,08BIRD.Emberiza citrinella,0.0633
01PLANT.Red Dead-nettle,08BIRD.Emberiza citrinella,0.0633
01PLANT.Rough Chervil,08BIRD.Emberiza citrinella,0.037284064
01PLANT.Rough Chervil,08BIRD.Emberiza citrinella,0.037284064
01PLANT.Sow-thistle sp,08BIRD.Emberiza citrinella,0.0856
01PLANT.Sow-thistle sp,08BIRD.Emberiza citrinella,0.0856
01PLANT.Sow-thistle sp,08BIRD.Emberiza citrinella,0.0856
01PLANT.Sow-thistle sp,08BIRD.Emberiza citrinella,0.0856
01PLANT.Sow-thistle sp,08BIRD.Emberiza citrinella,0.0856
01PLANT.Sow-thistle sp,08BIRD.Emberiza citrinella,0.0856
01PLANT.Sow-thistle sp,08BIRD.Emberiza citrinella,0.0856
01PLANT.Sow-thistle sp,08BIRD.Emberiza citrinella,0.0856
01PLANT.Stinging Nettle,08BIRD.Emberiza citrinella,5.733706413
01PLANT.Stinging Nettle,08BIRD.Emberiza citrinella,5.733706413
01PLANT.Stinging Nettle,08BIRD.Emberiza citrinella,5.733706413
01PLANT.Stinging Nettle,08BIRD.Emberiza citrinella,5.733706413
01PLANT.Stinging Nettle,08BIRD.Emberiza citrinella,5.733706413
01PLANT.Stinging Nettle,08BIRD.Emberiza citrinella,5.733706413
01PLANT.Stinging Nettle,08BIRD.Emberiza citrinella,5.733706413
01PLANT.Traveller's Joy,08BIRD.Emberiza citrinella,0.086298167
01PLANT.Willowherb sp,08BIRD.Emberiza citrinella,0.086298167
01PLANT.Willowherb sp,08BIRD.Emberiza citrinella,0.086298167
01PLANT.zCROP Wheat,08BIRD.Emberiza citrinella,2.133472154
01PLANT.zCROP Wheat,08BIRD.Emberiza citrinella,2.133472154
01PLANT.Autumn Hawkbit,08BIRD.Fringilla coelebs,6.72E-08
01PLANT.Autumn Hawkbit,08BIRD.Fringilla coelebs,6.72E-08
01PLANT.Black Bindweed,08BIRD.Fringilla coelebs,0.0016665
01PLANT.Blackthorn,08BIRD.Fringilla coelebs,0.0652
01PLANT.Blackthorn,08BIRD.Fringilla coelebs,0.0652
01PLANT.Blackthorn,08BIRD.Fringilla coelebs,0.0652
01PLANT.Blackthorn,08BIRD.Fringilla coelebs,0.0576
01PLANT.Blackthorn,08BIRD.Fringilla coelebs,0.0652
01PLANT.Bramble,08BIRD.Fringilla coelebs,0.024402764
01PLANT.Bramble,08BIRD.Fringilla coelebs,0.024402764
01PLANT.Bramble,08BIRD.Fringilla coelebs,0.024402764
01PLANT.Bramble,08BIRD.Fringilla coelebs,0.024402764
01PLANT.Bramble,08BIRD.Fringilla coelebs,0.005846
01PLANT.Bramble,08BIRD.Fringilla coelebs,0.024402764
01PLANT.Charlock,08BIRD.Fringilla coelebs,3.291812901
01PLANT.Charlock,08BIRD.Fringilla coelebs,3.291812901
01PLANT.Charlock,08BIRD.Fringilla coelebs,3.291812901
01PLANT.Charlock,08BIRD.Fringilla coelebs,3.291812901
01PLANT.Charlock,08BIRD.Fringilla coelebs,3.291812901
01PLANT.Chenopodium sp,08BIRD.Fringilla coelebs,5.417595652
01PLANT.Chenopodium sp,08BIRD.Fringilla coelebs,5.417595652
01PLANT.Chenopodium sp,08BIRD.Fringilla coelebs,0.25
01PLANT.Chenopodium sp,08BIRD.Fringilla coelebs,5.417595652
01PLANT.Cleavers,08BIRD.Fringilla coelebs,0.10383725
01PLANT.Cleavers,08BIRD.Fringilla coelebs,0.10383725
01PLANT.Cleavers,08BIRD.Fringilla coelebs,0.10383725
01PLANT.Cleavers,08BIRD.Fringilla coelebs,0.01
01PLANT.Cleavers,08BIRD.Fringilla coelebs,0.10383725
01PLANT.Clover sp,08BIRD.Fringilla coelebs,0.10150125
01PLANT.Clover sp,08BIRD.Fringilla coelebs,0.10150125
01PLANT.Clover sp,08BIRD.Fringilla coelebs,0.10150125
01PLANT.Clover sp,08BIRD.Fringilla coelebs,0.10150125
01PLANT.Clover sp,08BIRD.Fringilla coelebs,0.10150125
01PLANT.Clover sp,08BIRD.Fringilla coelebs,0.10150125
01PLANT.Clover sp,08BIRD.Fringilla coelebs,0.10150125
01PLANT.Clover sp,08BIRD.Fringilla coelebs,0.10150125
01PLANT.Clover sp,08BIRD.Fringilla coelebs,0.10150125
01PLANT.Clover sp,08BIRD.Fringilla coelebs,0.10150125
01PLANT.Common Mouse-ear,08BIRD.Fringilla coelebs,0.947522112
01PLANT.Common Mouse-ear,08BIRD.Fringilla coelebs,0.947522112
01PLANT.Common Mouse-ear,08BIRD.Fringilla coelebs,0.947522112
01PLANT.Common Mouse-ear,08BIRD.Fringilla coelebs,0.947522112
01PLANT.Common Mouse-ear,08BIRD.Fringilla coelebs,0.947522112
01PLANT.Corn Sowthistle,08BIRD.Fringilla coelebs,0.0001095
01PLANT.Corn Spurrey,08BIRD.Fringilla coelebs,0.0161
01PLANT.Creeping Buttercup,08BIRD.Fringilla coelebs,0.0888
01PLANT.Creeping Buttercup,08BIRD.Fringilla coelebs,0.0888
01PLANT.Creeping Buttercup,08BIRD.Fringilla coelebs,0.0888
01PLANT.Creeping Buttercup,08BIRD.Fringilla coelebs,0.0888
01PLANT.Creeping Buttercup,08BIRD.Fringilla coelebs,0.0888
01PLANT.Creeping Buttercup,08BIRD.Fringilla coelebs,0.0888
01PLANT.Creeping Buttercup,08BIRD.Fringilla coelebs,0.0888
01PLANT.Creeping Buttercup,08BIRD.Fringilla coelebs,0.0888
01PLANT.Creeping Buttercup,08BIRD.Fringilla coelebs,0.0888
01PLANT.Creeping Buttercup,08BIRD.Fringilla coelebs,0.0888
01PLANT.Creeping Cinquefoil,08BIRD.Fringilla coelebs,0.000354
01PLANT.Creeping Thistle,08BIRD.Fringilla coelebs,0.003627
01PLANT.Creeping Thistle,08BIRD.Fringilla coelebs,0.003627
01PLANT.Creeping Thistle,08BIRD.Fringilla coelebs,0.003627
01PLANT.Creeping Thistle,08BIRD.Fringilla coelebs,0.003627
01PLANT.Creeping Thistle,08BIRD.Fringilla coelebs,0.003627
01PLANT.Creeping Thistle,08BIRD.Fringilla coelebs,0.003627
01PLANT.Creeping Thistle,08BIRD.Fringilla coelebs,0.003627
01PLANT.Creeping Thistle,08BIRD.Fringilla coelebs,0.003627
01PLANT.Creeping Thistle,08BIRD.Fringilla coelebs,0.003627
01PLANT.Creeping Thistle,08BIRD.Fringilla coelebs,0.000264
01PLANT.Creeping Thistle,08BIRD.Fringilla coelebs,0.003627
01PLANT.Creeping Thistle,08BIRD.Fringilla coelebs,0.01462
01PLANT.Creeping Thistle,08BIRD.Fringilla coelebs,0.003627
01PLANT.Cuckooflower,08BIRD.Fringilla coelebs,1.016619008
01PLANT.Cut-leaved Crane's-bill,08BIRD.Fringilla coelebs,0.036
01PLANT.Dandelion,08BIRD.Fringilla coelebs,8.19E-05
01PLANT.Dandelion,08BIRD.Fringilla coelebs,8.19E-05
01PLANT.Dandelion,08BIRD.Fringilla coelebs,8.19E-05
01PLANT.Dandelion,08BIRD.Fringilla coelebs,8.19E-05
01PLANT.Dandelion,08BIRD.Fringilla coelebs,8.19E-05
01PLANT.Dock sp,08BIRD.Fringilla coelebs,0.161003885
01PLANT.Dock sp,08BIRD.Fringilla coelebs,0.161003885
01PLANT.Dock sp,08BIRD.Fringilla coelebs,0.161003885
01PLANT.Dock sp,08BIRD.Fringilla coelebs,0.161003885
01PLANT.Dock sp,08BIRD.Fringilla coelebs,0.161003885
01PLANT.Dock sp,08BIRD.Fringilla coelebs,0.161003885
01PLANT.Dock sp,08BIRD.Fringilla coelebs,0.027063278
01PLANT.Dock sp,08BIRD.Fringilla coelebs,0.161003885
01PLANT.Dock sp,08BIRD.Fringilla coelebs,0.25675417
01PLANT.Dock sp,08BIRD.Fringilla coelebs,0.161003885
01PLANT.Elder,08BIRD.Fringilla coelebs,0.10383725
01PLANT.Elder,08BIRD.Fringilla coelebs,0.0025
01PLANT.Elder,08BIRD.Fringilla coelebs,0.10383725
01PLANT.Field Forget-me-not,08BIRD.Fringilla coelebs,0.10383725
01PLANT.Field Forget-me-not,08BIRD.Fringilla coelebs,0.10383725
01PLANT.Field Forget-me-not,08BIRD.Fringilla coelebs,0.10383725
01PLANT.Grass sp,08BIRD.Fringilla coelebs,0.433407652
01PLANT.Grass sp,08BIRD.Fringilla coelebs,0.433407652
01PLANT.Grass sp,08BIRD.Fringilla coelebs,0.433407652
01PLANT.Grass sp,08BIRD.Fringilla coelebs,0.433407652
01PLANT.Grass sp,08BIRD.Fringilla coelebs,0.433407652
01PLANT.Grass sp,08BIRD.Fringilla coelebs,0.433407652
01PLANT.Grass sp,08BIRD.Fringilla coelebs,0.433407652
01PLANT.Grass sp,08BIRD.Fringilla coelebs,0.433407652
01PLANT.Grass sp,08BIRD.Fringilla coelebs,0.433407652
01PLANT.Grass sp,08BIRD.Fringilla coelebs,0.433407652
01PLANT.Grass sp,08BIRD.Fringilla coelebs,0.02
01PLANT.Grass sp,08BIRD.Fringilla coelebs,0.433407652
01PLANT.Grass sp,08BIRD.Fringilla coelebs,0.433407652
01PLANT.Grass sp,08BIRD.Fringilla coelebs,0.127031034
01PLANT.Grass sp,08BIRD.Fringilla coelebs,0.433407652
01PLANT.Ground Ivy,08BIRD.Fringilla coelebs,0.00292
01PLANT.Ground Ivy,08BIRD.Fringilla coelebs,0.00292
01PLANT.Hawkish Complex sp,08BIRD.Fringilla coelebs,0.0001667
01PLANT.Hawthorn,08BIRD.Fringilla coelebs,0.1155
01PLANT.Hawthorn,08BIRD.Fringilla coelebs,0.1155
01PLANT.Hawthorn,08BIRD.Fringilla coelebs,0.1155
01PLANT.Hawthorn,08BIRD.Fringilla coelebs,0.1155
01PLANT.Hawthorn,08BIRD.Fringilla coelebs,0.1155
01PLANT.Hedge Woundwort,08BIRD.Fringilla coelebs,0.108805565
01PLANT.Hedge Woundwort,08BIRD.Fringilla coelebs,0.108805565
01PLANT.Hedge Woundwort,08BIRD.Fringilla coelebs,0.108805565
01PLANT.Hedge Woundwort,08BIRD.Fringilla coelebs,0.108805565
01PLANT.Herb Bennet,08BIRD.Fringilla coelebs,0.000109
01PLANT.Herb Bennet,08BIRD.Fringilla coelebs,0.000205
01PLANT.Herb Robert,08BIRD.Fringilla coelebs,0.0157
01PLANT.Herb Robert,08BIRD.Fringilla coelebs,0.0157
01PLANT.Knotgrass sp,08BIRD.Fringilla coelebs,0.0087
01PLANT.Knotgrass sp,08BIRD.Fringilla coelebs,0.0087
01PLANT.Knotgrass sp,08BIRD.Fringilla coelebs,0.00148
01PLANT.Knotgrass sp,08BIRD.Fringilla coelebs,0.0087
01PLANT.Knotgrass sp,08BIRD.Fringilla coelebs,0.060973
01PLANT.Knotgrass sp,08BIRD.Fringilla coelebs,0.0087
01PLANT.Lesser Burdock,08BIRD.Fringilla coelebs,1.33E-05
01PLANT.Lesser Stitchwort,08BIRD.Fringilla coelebs,0.20155616
01PLANT.Lesser Stitchwort,08BIRD.Fringilla coelebs,0.20155616
01PLANT.Lesser Trefoil,08BIRD.Fringilla coelebs,0.00235
01PLANT.Mayweed sp,08BIRD.Fringilla coelebs,0.1098
01PLANT.Mayweed sp,08BIRD.Fringilla coelebs,0.1098
01PLANT.Mayweed sp,08BIRD.Fringilla coelebs,0.1098
01PLANT.Mayweed sp,08BIRD.Fringilla coelebs,0.1098
01PLANT.Mayweed sp,08BIRD.Fringilla coelebs,0.1098
01PLANT.Mayweed sp,08BIRD.Fringilla coelebs,0.1098
01PLANT.Mayweed sp,08BIRD.Fringilla coelebs,0.00486
01PLANT.Mayweed sp,08BIRD.Fringilla coelebs,0.1098
01PLANT.Meadow Buttercup,08BIRD.Fringilla coelebs,0.01504
01PLANT.Nipplewort,08BIRD.Fringilla coelebs,1.99E-05
01PLANT.Nipplewort,08BIRD.Fringilla coelebs,0.000637
01PLANT.Nipplewort,08BIRD.Fringilla coelebs,1.99E-05
01PLANT.Oak,08BIRD.Fringilla coelebs,0.866815304
01PLANT.Oak,08BIRD.Fringilla coelebs,0.866815304
01PLANT.Oak,08BIRD.Fringilla coelebs,0.866815304
01PLANT.Oak,08BIRD.Fringilla coelebs,0.254162069
01PLANT.Oak,08BIRD.Fringilla coelebs,0.866815304
01PLANT.Persicaria sp,08BIRD.Fringilla coelebs,0.912154888
01PLANT.Persicaria sp,08BIRD.Fringilla coelebs,0.912154888
01PLANT.Persicaria sp,08BIRD.Fringilla coelebs,0.912154888
01PLANT.Persicaria sp,08BIRD.Fringilla coelebs,0.0215
01PLANT.Persicaria sp,08BIRD.Fringilla coelebs,0.912154888
01PLANT.Pineappleweed,08BIRD.Fringilla coelebs,0.000504
01PLANT.Red Campion,08BIRD.Fringilla coelebs,0.04641
01PLANT.Red Campion,08BIRD.Fringilla coelebs,0.144878049
01PLANT.Red Campion,08BIRD.Fringilla coelebs,0.04641
01PLANT.Red Dead-nettle,08BIRD.Fringilla coelebs,0.0969
01PLANT.Red Dead-nettle,08BIRD.Fringilla coelebs,0.01
01PLANT.Red Dead-nettle,08BIRD.Fringilla coelebs,0.0969
01PLANT.Rose sp,08BIRD.Fringilla coelebs,0.01104
01PLANT.Selfheal,08BIRD.Fringilla coelebs,0.00804
01PLANT.Shepherd's Purse,08BIRD.Fringilla coelebs,0.175046638
01PLANT.Shepherd's Purse,08BIRD.Fringilla coelebs,0.16
01PLANT.Shepherd's Purse,08BIRD.Fringilla coelebs,0.175046638
01PLANT.Sow-thistle sp,08BIRD.Fringilla coelebs,0.0865
01PLANT.Sow-thistle sp,08BIRD.Fringilla coelebs,0.0865
01PLANT.Sow-thistle sp,08BIRD.Fringilla coelebs,0.0865
01PLANT.Sow-thistle sp,08BIRD.Fringilla coelebs,0.0865
01PLANT.Sow-thistle sp,08BIRD.Fringilla coelebs,0.0865
01PLANT.Sow-thistle sp,08BIRD.Fringilla coelebs,0.0865
01PLANT.Sow-thistle sp,08BIRD.Fringilla coelebs,0.00438
01PLANT.Sow-thistle sp,08BIRD.Fringilla coelebs,0.0865
01PLANT.Sow-thistle sp,08BIRD.Fringilla coelebs,0.048283539
01PLANT.Sow-thistle sp,08BIRD.Fringilla coelebs,0.0865
01PLANT.Spear Thistle,08BIRD.Fringilla coelebs,0.012874
01PLANT.Spear Thistle,08BIRD.Fringilla coelebs,0.012874
01PLANT.Spear Thistle,08BIRD.Fringilla coelebs,0.012874
01PLANT.Spear Thistle,08BIRD.Fringilla coelebs,0.012874
01PLANT.Spear Thistle,08BIRD.Fringilla coelebs,0.012874
01PLANT.Spear Thistle,08BIRD.Fringilla coelebs,0.012874
01PLANT.Spear Thistle,08BIRD.Fringilla coelebs,0.012874
01PLANT.Willowherb sp,08BIRD.Fringilla coelebs,0.10383725
01PLANT.Willowherb sp,08BIRD.Fringilla coelebs,0.10383725
01PLANT.zCROP Wheat,08BIRD.Fringilla coelebs,5.417595652
01PLANT.zCROP Wheat,08BIRD.Fringilla coelebs,5.417595652
01PLANT.Black Bindweed,08BIRD.Passer domesticus,0.000435
01PLANT.Bush Vetch,08BIRD.Passer domesticus,5.06E-05
01PLANT.Bush Vetch,08BIRD.Passer domesticus,5.06E-05
01PLANT.Charlock,08BIRD.Passer domesticus,0.0295
01PLANT.Charlock,08BIRD.Passer domesticus,0.0295
01PLANT.Charlock,08BIRD.Passer domesticus,0.0295
01PLANT.Charlock,08BIRD.Passer domesticus,0.0295
01PLANT.Charlock,08BIRD.Passer domesticus,0.0295
01PLANT.Chenopodium sp,08BIRD.Passer domesticus,0.206770667
01PLANT.Chenopodium sp,08BIRD.Passer domesticus,0.206770667
01PLANT.Chenopodium sp,08BIRD.Passer domesticus,18.64302632
01PLANT.Chenopodium sp,08BIRD.Passer domesticus,0.206770667
01PLANT.Cleavers,08BIRD.Passer domesticus,0.006996
01PLANT.Cleavers,08BIRD.Passer domesticus,0.006996
01PLANT.Cleavers,08BIRD.Passer domesticus,0.006996
01PLANT.Cleavers,08BIRD.Passer domesticus,0.006996
01PLANT.Common Mouse-ear,08BIRD.Passer domesticus,0.00281
01PLANT.Common Mouse-ear,08BIRD.Passer domesticus,0.00281
01PLANT.Common Mouse-ear,08BIRD.Passer domesticus,0.00281
01PLANT.Common Mouse-ear,08BIRD.Passer domesticus,0.00281
01PLANT.Common Mouse-ear,08BIRD.Passer domesticus,0.00281
01PLANT.Corn Sowthistle,08BIRD.Passer domesticus,0.00975
01PLANT.Corn Sowthistle,08BIRD.Passer domesticus,1.14E-05
01PLANT.Cow Parsley,08BIRD.Passer domesticus,0.000131
01PLANT.Cow Parsley,08BIRD.Passer domesticus,0.000131
01PLANT.Cow Parsley,08BIRD.Passer domesticus,0.000131
01PLANT.Creeping Buttercup,08BIRD.Passer domesticus,0.00519
01PLANT.Creeping Buttercup,08BIRD.Passer domesticus,0.00519
01PLANT.Creeping Buttercup,08BIRD.Passer domesticus,0.00519
01PLANT.Creeping Buttercup,08BIRD.Passer domesticus,0.00519
01PLANT.Creeping Buttercup,08BIRD.Passer domesticus,0.00519
01PLANT.Creeping Buttercup,08BIRD.Passer domesticus,0.00519
01PLANT.Creeping Buttercup,08BIRD.Passer domesticus,0.00519
01PLANT.Creeping Buttercup,08BIRD.Passer domesticus,0.00519
01PLANT.Creeping Buttercup,08BIRD.Passer domesticus,0.00519
01PLANT.Creeping Buttercup,08BIRD.Passer domesticus,0.00519
01PLANT.Creeping Thistle,08BIRD.Passer domesticus,0.000925
01PLANT.Creeping Thistle,08BIRD.Passer domesticus,0.000925
01PLANT.Creeping Thistle,08BIRD.Passer domesticus,0.000925
01PLANT.Creeping Thistle,08BIRD.Passer domesticus,0.000925
01PLANT.Creeping Thistle,08BIRD.Passer domesticus,0.000925
01PLANT.Creeping Thistle,08BIRD.Passer domesticus,0.000925
01PLANT.Creeping Thistle,08BIRD.Passer domesticus,0.000925
01PLANT.Creeping Thistle,08BIRD.Passer domesticus,0.000925
01PLANT.Creeping Thistle,08BIRD.Passer domesticus,0.000925
01PLANT.Creeping Thistle,08BIRD.Passer domesticus,0.547296002
01PLANT.Creeping Thistle,08BIRD.Passer domesticus,0.000925
01PLANT.Creeping Thistle,08BIRD.Passer domesticus,0.000925
01PLANT.Dandelion,08BIRD.Passer domesticus,1.72E-05
01PLANT.Dandelion,08BIRD.Passer domesticus,1.72E-05
01PLANT.Dandelion,08BIRD.Passer domesticus,1.72E-05
01PLANT.Dandelion,08BIRD.Passer domesticus,1.72E-05
01PLANT.Dandelion,08BIRD.Passer domesticus,1.72E-05
01PLANT.Dock sp,08BIRD.Passer domesticus,0.0313
01PLANT.Dock sp,08BIRD.Passer domesticus,0.0313
01PLANT.Dock sp,08BIRD.Passer domesticus,0.0313
01PLANT.Dock sp,08BIRD.Passer domesticus,0.0313
01PLANT.Dock sp,08BIRD.Passer domesticus,0.0313
01PLANT.Dock sp,08BIRD.Passer domesticus,0.0313
01PLANT.Dock sp,08BIRD.Passer domesticus,9.910344215
01PLANT.Dock sp,08BIRD.Passer domesticus,0.0313
01PLANT.Dock sp,08BIRD.Passer domesticus,0.0313
01PLANT.Elder,08BIRD.Passer domesticus,0.006996
01PLANT.Elder,08BIRD.Passer domesticus,0.006996
01PLANT.Grass sp,08BIRD.Passer domesticus,0.177232
01PLANT.Grass sp,08BIRD.Passer domesticus,0.177232
01PLANT.Grass sp,08BIRD.Passer domesticus,0.177232
01PLANT.Grass sp,08BIRD.Passer domesticus,0.177232
01PLANT.Grass sp,08BIRD.Passer domesticus,0.177232
01PLANT.Grass sp,08BIRD.Passer domesticus,0.177232
01PLANT.Grass sp,08BIRD.Passer domesticus,0.177232
01PLANT.Grass sp,08BIRD.Passer domesticus,0.177232
01PLANT.Grass sp,08BIRD.Passer domesticus,0.177232
01PLANT.Grass sp,08BIRD.Passer domesticus,0.177232
01PLANT.Grass sp,08BIRD.Passer domesticus,15.97973684
01PLANT.Grass sp,08BIRD.Passer domesticus,0.177232
01PLANT.Grass sp,08BIRD.Passer domesticus,0.177232
01PLANT.Grass sp,08BIRD.Passer domesticus,0.177232
01PLANT.Hairy Tare,08BIRD.Passer domesticus,0.00695
01PLANT.Hawkish Complex sp,08BIRD.Passer domesticus,3.95E-05
01PLANT.Herb Bennet,08BIRD.Passer domesticus,0.006996
01PLANT.Hogweed,08BIRD.Passer domesticus,3.95E-05
01PLANT.Hogweed,08BIRD.Passer domesticus,3.95E-05
01PLANT.Hogweed,08BIRD.Passer domesticus,3.95E-05
01PLANT.Hogweed,08BIRD.Passer domesticus,3.95E-05
01PLANT.Knotgrass sp,08BIRD.Passer domesticus,0.0023
01PLANT.Knotgrass sp,08BIRD.Passer domesticus,0.0023
01PLANT.Knotgrass sp,08BIRD.Passer domesticus,0.219555719
01PLANT.Knotgrass sp,08BIRD.Passer domesticus,0.0023
01PLANT.Knotgrass sp,08BIRD.Passer domesticus,0.0023
01PLANT.Lesser Stitchwort,08BIRD.Passer domesticus,0.0085
01PLANT.Lesser Stitchwort,08BIRD.Passer domesticus,0.0085
01PLANT.Mayweed sp,08BIRD.Passer domesticus,0.0167
01PLANT.Mayweed sp,08BIRD.Passer domesticus,0.0167
01PLANT.Mayweed sp,08BIRD.Passer domesticus,0.0167
01PLANT.Mayweed sp,08BIRD.Passer domesticus,0.0167
01PLANT.Mayweed sp,08BIRD.Passer domesticus,0.0167
01PLANT.Mayweed sp,08BIRD.Passer domesticus,0.0167
01PLANT.Mayweed sp,08BIRD.Passer domesticus,1.162412437
01PLANT.Mayweed sp,08BIRD.Passer domesticus,0.0167
01PLANT.Nipplewort,08BIRD.Passer domesticus,5.31E-06
01PLANT.Nipplewort,08BIRD.Passer domesticus,5.31E-06
01PLANT.Oak,08BIRD.Passer domesticus,0.006996
01PLANT.Oak,08BIRD.Passer domesticus,0.006996
01PLANT.Oak,08BIRD.Passer domesticus,0.006996
01PLANT.Oak,08BIRD.Passer domesticus,0.006996
01PLANT.Persicaria sp,08BIRD.Passer domesticus,0.113656909
01PLANT.Persicaria sp,08BIRD.Passer domesticus,0.113656909
01PLANT.Persicaria sp,08BIRD.Passer domesticus,0.113656909
01PLANT.Persicaria sp,08BIRD.Passer domesticus,3.186547435
01PLANT.Persicaria sp,08BIRD.Passer domesticus,0.113656909
01PLANT.Pineappleweed,08BIRD.Passer domesticus,0.0748
01PLANT.Red Campion,08BIRD.Passer domesticus,0.000281
01PLANT.Red Campion,08BIRD.Passer domesticus,0.000281
01PLANT.Red Dead-nettle,08BIRD.Passer domesticus,0.15
01PLANT.Rough Chervil,08BIRD.Passer domesticus,0.00683
01PLANT.Rough Chervil,08BIRD.Passer domesticus,0.00683
01PLANT.Shepherd's Purse,08BIRD.Passer domesticus,1.485
01PLANT.Sow-thistle sp,08BIRD.Passer domesticus,0.00765
01PLANT.Sow-thistle sp,08BIRD.Passer domesticus,0.00765
01PLANT.Sow-thistle sp,08BIRD.Passer domesticus,0.00765
01PLANT.Sow-thistle sp,08BIRD.Passer domesticus,0.00765
01PLANT.Sow-thistle sp,08BIRD.Passer domesticus,0.00765
01PLANT.Sow-thistle sp,08BIRD.Passer domesticus,0.00765
01PLANT.Sow-thistle sp,08BIRD.Passer domesticus,0.86900873
01PLANT.Sow-thistle sp,08BIRD.Passer domesticus,0.00765
01PLANT.Sow-thistle sp,08BIRD.Passer domesticus,0.00765
01PLANT.Spear Thistle,08BIRD.Passer domesticus,0.00323
01PLANT.Spear Thistle,08BIRD.Passer domesticus,0.00323
01PLANT.Spear Thistle,08BIRD.Passer domesticus,0.00323
01PLANT.Spear Thistle,08BIRD.Passer domesticus,0.00323
01PLANT.Spear Thistle,08BIRD.Passer domesticus,0.00323
01PLANT.Spear Thistle,08BIRD.Passer domesticus,0.00323
01PLANT.Spear Thistle,08BIRD.Passer domesticus,0.00323
01PLANT.Stinging Nettle,08BIRD.Passer domesticus,0.006996
01PLANT.Stinging Nettle,08BIRD.Passer domesticus,0.006996
01PLANT.Stinging Nettle,08BIRD.Passer domesticus,0.006996
01PLANT.Stinging Nettle,08BIRD.Passer domesticus,0.006996
01PLANT.Stinging Nettle,08BIRD.Passer domesticus,0.2625
01PLANT.Stinging Nettle,08BIRD.Passer domesticus,0.006996
01PLANT.Stinging Nettle,08BIRD.Passer domesticus,0.006996
01PLANT.Stinging Nettle,08BIRD.Passer domesticus,0.006996
01PLANT.Traveller's Joy,08BIRD.Passer domesticus,0.00181
01PLANT.Willowherb sp,08BIRD.Passer domesticus,0.006996
01PLANT.Willowherb sp,08BIRD.Passer domesticus,0.006996
01PLANT.zCROP Wheat,08BIRD.Passer domesticus,0.679389333
01PLANT.zCROP Wheat,08BIRD.Passer domesticus,0.679389333
01PLANT.Chenopodium sp,08BIRD.Streptopelia decaocto,0.01
01PLANT.Clover sp,08BIRD.Streptopelia decaocto,1.47
01PLANT.Corn Sowthistle,08BIRD.Streptopelia decaocto,0.0075
01PLANT.Dock sp,08BIRD.Streptopelia decaocto,0.00868
01PLANT.Grass sp,08BIRD.Streptopelia decaocto,0.01
01PLANT.Knotgrass sp,08BIRD.Streptopelia decaocto,6.47E-05
01PLANT.Persicaria sp,08BIRD.Streptopelia decaocto,0.00125
01PLANT.Red Dead-nettle,08BIRD.Streptopelia decaocto,0.0025
01PLANT.Shepherd's Purse,08BIRD.Streptopelia decaocto,0.49
01PLANT.Ash,09MAMMAL.Apodemus.flavicollis,0.140386089
01PLANT.Ash,09MAMMAL.Apodemus.flavicollis,0.798260999
01PLANT.Blackthorn,09MAMMAL.Apodemus.flavicollis,0.743274491
01PLANT.Blackthorn,09MAMMAL.Apodemus.flavicollis,0.0975
01PLANT.Bramble,09MAMMAL.Apodemus.flavicollis,5.380042675
01PLANT.Bramble,09MAMMAL.Apodemus.flavicollis,0.152420722
01PLANT.Dock sp,09MAMMAL.Apodemus.flavicollis,1.884072466
01PLANT.Dock sp,09MAMMAL.Apodemus.flavicollis,1.599749913
01PLANT.Elder,09MAMMAL.Apodemus.flavicollis,0.0863
01PLANT.Field Maple,09MAMMAL.Apodemus.flavicollis,5.251799767
01PLANT.Field Maple,09MAMMAL.Apodemus.flavicollis,1.106676338
01PLANT.Grass sp,09MAMMAL.Apodemus.flavicollis,32.82713712
01PLANT.Grass sp,09MAMMAL.Apodemus.flavicollis,3.605867867
01PLANT.Hawthorn,09MAMMAL.Apodemus.flavicollis,2.751292045
01PLANT.Hazel,09MAMMAL.Apodemus.flavicollis,0.779191538
01PLANT.Hazel,09MAMMAL.Apodemus.flavicollis,0.332296929
01PLANT.Hedge Woundwort,09MAMMAL.Apodemus.flavicollis,0.0181
01PLANT.Lesser Stitchwort,09MAMMAL.Apodemus.flavicollis,0.00615
01PLANT.Oak,09MAMMAL.Apodemus.flavicollis,4.806886106
01PLANT.Oak,09MAMMAL.Apodemus.flavicollis,2.459955088
01PLANT.Rose sp,09MAMMAL.Apodemus.flavicollis,0.681637966
